Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value
4/40 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,98,74,2022,505,15-Apr-24,7,FALSE,"$510,000","$135,000"
58 BOURNEMOUTH CRESCENT ,"ARANUI, CHRISTCHURCH",8061,3,1,1,607,96,1950,500,24-Apr-23,7,FALSE,"$475,000","$165,000"
11 LYNDHURST CRESCENT ,"ARANUI, CHRISTCHURCH",8061,3,1,2,683,120,1965,500,30-Apr-24,7,FALSE,"$460,000","$160,000"
11 MATTINGLEY STREET ,"ARANUI, CHRISTCHURCH",8061,3,1,-,430,110,1960,500,11-Aug-23,7,FALSE,"$425,000","$140,000"
17 EGLINTON STREET ,"AVONDALE, CHRISTCHURCH",8061,4,1,1,625,130,1960,500,15-Apr-23,7,FALSE,"$340,000","$265,000"
44 DUNARNAN STREET ,"AVONSIDE, CHRISTCHURCH",8061,3,1,-,627,173,1940,500,11-Aug-23,7,FALSE,"$860,000","$275,000"
19 NGARIMU STREET ,"AVONSIDE, CHRISTCHURCH",8061,3,2,2,673,113,1920,500,25-May-23,7,FALSE,"$560,000","$265,000"
15 PATTEN STREET ,"AVONSIDE, CHRISTCHURCH",8061,3,2,2,888,111,1940,500,10-Dec-22,7,FALSE,"$580,000","$310,000"
39D BASSETT STREET ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,60,1990,500,16-May-24,7,FALSE,"$430,000","$215,000"
2/243 NEW BRIGHTON ROAD ,"BURWOOD, CHRISTCHURCH",8061,2,1,1,-,110,1975,500,1-Oct-24,7,FALSE,"$495,000","$265,000"
622 GLOUCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,2,673,90,1920,500,13-Apr-23,8,FALSE,"$470,000","$340,000"
4/24 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,140,77,2023,500,8-Oct-24,7,FALSE,"$530,000","$155,000"
47 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,3,1,2,506,90,1920,500,18-May-23,8,FALSE,"$465,000","$255,000"
59 ROCHESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,3,1,1,506,115,1925,500,3-Feb-23,7,FALSE,"$470,000","$265,000"
3/128 TANCRED STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,78,73,2024,500,13-Jun-24,24,FALSE,"$530,000","$190,000"
3/129 TANCRED STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,117,99,2023,500,20-Jul-23,7,FALSE,"$675,000","$200,000"
4/130 TANCRED STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,66,68,2024,500,23-Jul-24,22,FALSE,"$530,000","$190,000"
3/651 WORCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,123,78,2024,500,5-Jul-24,11,FALSE,"$535,000","$155,000"
3/675 WORCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,141,76,2022,500,20-Jun-24,7,FALSE,"$530,000","$165,000"
711A WORCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,156,76,2024,500,23-Aug-24,34,FALSE,"$550,000","$170,000"
40 BOWER AVENUE ,"NEW BRIGHTON, CHRISTCHURCH",8083,3,1,2,771,120,1940,500,28-Aug-23,27,FALSE,"$420,000","$280,000"
116 BOWER AVENUE ,"NEW BRIGHTON, CHRISTCHURCH",8083,3,1,1,506,80,1950,500,9-May-23,7,FALSE,"$440,000","$250,000"
2/10A MCLEAN STREET ,"LINWOOD, CHRISTCHURCH",8062,2,3,-,65,76,2023,499,31-Jul-23,36,FALSE,"$565,000","$175,000"
3/49 MCLEAN STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,93,82,2023,499,9-Sep-24,14,FALSE,"$570,000","$170,000"
11/129 TANCRED STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,70,72,2023,499,3-Sep-24,15,FALSE,"$595,000","$185,000"
12/129 TANCRED STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,90,73,2023,499,22-Aug-24,32,FALSE,"$605,000","$195,000"
2/265 WOODHAM ROAD ,"LINWOOD, CHRISTCHURCH",8062,3,1,1,-,75,1990,499,24-Feb-23,7,FALSE,"$455,000","$265,000"
1 BALADIN STREET ,"AVONDALE, CHRISTCHURCH",8061,3,1,1,-,110,1980,495,10-Aug-23,3,FALSE,"$495,000","$225,000"
1/9 BRAEMAR PLACE ,"AVONSIDE, CHRISTCHURCH",8061,3,2,-,-,151,2015,495,26-May-23,4,FALSE,"$640,000","$220,000"
7 HARTNELL PLACE ,"AVONSIDE, CHRISTCHURCH",8061,3,1,1,693,100,1940,495,2-Mar-23,7,FALSE,"$520,000","$275,000"
4/191 ENGLAND STREET ,"LINWOOD, CHRISTCHURCH",8011,2,2,1,82,62,2022,495,3-Dec-24,18,TRUE,"$510,000","$180,000"
6/129 TANCRED STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,72,73,2023,495,20-Jun-23,7,FALSE,"$595,000","$185,000"
72 MARLOW ROAD ,"ARANUI, CHRISTCHURCH",8061,4,3,2,"1,487",101,1970,490,20-Oct-23,7,FALSE,"$670,000","$320,000"
693 GLOUCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,3,1,1,592,128,1910,490,20-Nov-24,20,TRUE,"$530,000","$260,000"
2/40 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,101,74,2022,490,4-Oct-24,7,FALSE,"$510,000","$135,000"
8/40 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,189,77,2022,490,18-Mar-24,7,FALSE,"$570,000","$185,000"
44 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,3,2,1,341,112,1910,490,11-Jan-23,7,FALSE,"$470,000","$250,000"
3/10A MCLEAN STREET ,"LINWOOD, CHRISTCHURCH",8062,2,3,-,77,76,2023,489,3-Oct-24,57,FALSE,"$570,000","$180,000"
190A WAINONI ROAD ,"AVONDALE, CHRISTCHURCH",8061,3,1,1,546,90,2000,485,9-Apr-24,7,FALSE,"$550,000","$160,000"
2/72 WARATAH STREET ,"AVONDALE, CHRISTCHURCH",8061,3,1,1,-,95,1980,485,6-Dec-24,4,TRUE,"$460,000","$225,000"
45 NGARIMU STREET ,"AVONSIDE, CHRISTCHURCH",8061,2,1,1,-,91,2016,480,25-Oct-24,7,FALSE,"$435,000","$235,000"
12 GILWELL STREET ,"BURWOOD, CHRISTCHURCH",8083,3,1,2,683,120,1960,480,1-Aug-23,2,FALSE,"$610,000","$320,000"
1/654 GLOUCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,123,74,2024,480,14-Aug-24,29,FALSE,"$580,000","$170,000"
4/49 MCLEAN STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,93,82,2023,480,13-Nov-24,60,TRUE,"$570,000","$170,000"
1/40 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,116,74,2022,480,29-Nov-24,11,TRUE,"$520,000","$145,000"
3/40 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,-,98,74,2022,480,11-Jan-24,7,FALSE,"$510,000","$135,000"
1/56 ROCHESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,4,3,4,"1,414",270,1905,480,2-Nov-24,74,FALSE,"$760,000","$755,000"
674 WORCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,-,612,74,1980,480,30-May-24,8,FALSE,"$430,000","$285,000"
2/9 COWES STREET ,"AVONDALE, CHRISTCHURCH",8061,2,1,1,-,90,1970,470,31-Oct-24,7,FALSE,"$415,000","$225,000"
2/633 GLOUCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,-,84,2000,470,25-Dec-23,7,FALSE,"$420,000","$160,000"
60 BICKERTON STREET ,"WAINONI, CHRISTCHURCH",8061,3,1,2,640,112,1960,470,9-Nov-23,7,FALSE,"$520,000","$270,000"
2/58 MARLOW ROAD ,"ARANUI, CHRISTCHURCH",8061,2,1,1,-,70,1985,460,26-Mar-24,7,FALSE,"$425,000","$115,000"
103 BUCKLEYS ROAD ,"LINWOOD, CHRISTCHURCH",8062,3,1,1,416,90,1910,460,3-Feb-23,7,FALSE,"$450,000","$280,000"
1/16 NORWICH STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,-,95,2014,460,23-Jul-24,7,FALSE,"$455,000","$175,000"
16B OTTAWA ROAD ,"WAINONI, CHRISTCHURCH",8061,2,1,1,-,110,2018,460,8-May-23,7,FALSE,"$500,000","$220,000"
5/109 KERRS ROAD ,"AVONSIDE, CHRISTCHURCH",8061,3,1,1,-,120,1990,450,30-Nov-23,7,FALSE,"$450,000","$215,000"
149 BUCKLEYS ROAD ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,-,84,2000,450,18-Jan-23,36,FALSE,"$430,000","$135,000"
12 NIAGARA STREET ,"WAINONI, CHRISTCHURCH",8061,3,1,1,660,103,1960,450,15-Mar-23,7,FALSE,"$470,000","$270,000"
2/162 WAINONI ROAD ,"AVONDALE, CHRISTCHURCH",8061,2,1,1,-,80,2000,440,8-May-23,7,FALSE,"$410,000","$115,000"
652 GLOUCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,4,2,2,613,160,1920,440,13-Jul-24,26,FALSE,"$590,000","$310,000"
169 WAINONI ROAD ,"AVONDALE, CHRISTCHURCH",8061,3,1,1,809,120,1950,430,16-Feb-23,27,FALSE,"$560,000","$250,000"
1/57 WARATAH STREET ,"AVONDALE, CHRISTCHURCH",8061,2,1,1,-,90,1980,430,10-Jan-23,7,FALSE,"$460,000","$225,000"
13 HARTNELL PLACE ,"AVONSIDE, CHRISTCHURCH",8061,2,1,2,630,90,1940,430,11-Jan-23,7,FALSE,"$450,000","$275,000"
1/72 WARATAH STREET ,"AVONDALE, CHRISTCHURCH",8061,2,1,1,-,100,1980,420,1-Feb-23,7,FALSE,"$425,000","$225,000"
17 DACRE STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,658,90,1930,420,13-Jul-23,7,FALSE,"$460,000","$230,000"
86 EUREKA STREET ,"ARANUI, CHRISTCHURCH",8061,2,1,2,-,70,1965,415,8-May-23,7,FALSE,"$345,000","$140,000"
172 HAMPSHIRE STREET ,"ARANUI, CHRISTCHURCH",8061,2,1,1,418,80,1960,410,27-Jul-23,7,FALSE,"$390,000","$125,000"
1/702 GLOUCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,-,100,1980,400,13-Oct-23,7,FALSE,"$410,000","$150,000"
87 WOODHAM ROAD ,"LINWOOD, CHRISTCHURCH",8062,5,2,3,"1,062",241,1910,400,17-Feb-23,15,FALSE,"$680,000","$455,000"
1/269 WOODHAM ROAD ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,-,80,1970,400,25-Jul-23,7,FALSE,"$310,000","$260,000"
3/33 WYON STREET ,"LINWOOD, CHRISTCHURCH",8062,2,2,1,156,80,2023,400,30-Aug-24,23,FALSE,"$550,000","$155,000"
34 BICKERTON STREET ,"WAINONI, CHRISTCHURCH",8061,4,2,2,653,120,1965,400,25-Nov-24,61,TRUE,"$480,000","$270,000"
7 PANNELL AVENUE ,"WAINONI, CHRISTCHURCH",8061,2,1,1,809,90,1940,400,12-Sep-24,7,FALSE,"$435,000","$300,000"
54 BRITTAN STREET ,"LINWOOD, CHRISTCHURCH",8011,4,2,2,852,180,1910,395,16-Aug-23,7,FALSE,"$500,000","$305,000"
763 GLOUCESTER STREET ,"AVONSIDE, CHRISTCHURCH",8061,4,2,1,645,120,1920,390,20-Sep-23,7,FALSE,"$590,000","$280,000"
214B BREEZES ROAD ,"ARANUI, CHRISTCHURCH",8061,2,1,1,-,53,1990,380,4-Sep-23,18,FALSE,"$290,000","$95,000"
3A NGARIMU STREET ,"AVONSIDE, CHRISTCHURCH",8061,2,1,1,-,76,1960,380,14-Feb-24,22,FALSE,"$390,000","$230,000"
21 HOLLAND STREET ,"AVONSIDE, CHRISTCHURCH",8061,4,2,-,"1,075",150,1945,375,30-Apr-24,7,FALSE,"$590,000","$370,000"
180 ENGLAND STREET ,"LINWOOD, CHRISTCHURCH",8011,4,3,2,940,185,1910,360,8-Feb-24,8,FALSE,"$705,000","$695,000"
9 ODIE PLACE ,"WAINONI, CHRISTCHURCH",8061,3,1,1,878,100,1960,350,9-Jul-24,7,FALSE,"$470,000","$290,000"
309 NEW BRIGHTON ROAD ,"BURWOOD, CHRISTCHURCH",8083,4,2,2,607,185,1960,320,20-Mar-23,7,FALSE,"$810,000","$275,000"
2/677 WORCESTER STREET ,"LINWOOD, CHRISTCHURCH",8062,3,3,1,148,139,2024,260,1-Nov-24,219,FALSE,"$650,000","$175,000"
13 BICKERTON STREET ,"WAINONI, CHRISTCHURCH",8061,3,1,2,620,129,1960,200,30-May-24,7,FALSE,"$510,000","$270,000"
8 MERVYN DRIVE ,"AVONDALE, CHRISTCHURCH",8061,2,1,1,-,80,1980,Not Disclosed,4-Dec-23,7,FALSE,"$475,000","$250,000"
144C WOODHAM ROAD ,"LINWOOD, CHRISTCHURCH",8062,2,1,1,326,98,2022,Not Disclosed,30-Apr-24,7,FALSE,"$620,000","$235,000"
