Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value,Z_Tgt,Z_Bath,Z_Car,Z_Land Size (sqm),Z_Floor Size (sqm),Z_Year Built,Z_Days on Market,Z_Capital Value,Z_Last Rental Price
3/25 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,500.0,2024-07-22,7,False,410000.0,200000.0,-0.4817857142857143,0.0,0.0,0.0,-0.44966666666666666,-2.4089285714285715,0.0,-1.8307857142857142,-0.4817857142857143
1/107 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,98.0,75.0,2022.0,500.0,2023-09-26,23,False,580000.0,245000.0,-0.4817857142857143,0.0,0.0,-80940000000.0,-0.168625,0.5781428571428571,10792000000.0,-0.19271428571428573,-0.4817857142857143
4/111 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,89.0,75.0,2022.0,500.0,2023-08-25,22,False,580000.0,240000.0,-0.4817857142857143,0.0,0.0,-87010499999.99998,-0.168625,0.5781428571428571,10117500000.0,-0.19271428571428573,-0.4817857142857143
6/111 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,176.0,75.0,2022.0,500.0,2024-05-27,20,False,620000.0,295000.0,-0.4817857142857143,0.0,0.0,-28329000000.0,-0.168625,0.5781428571428571,8768499999.999998,0.19271428571428573,-0.4817857142857143
5/107 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,500.0,2024-11-21,6,False,470000.0,265000.0,-0.4817857142857143,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,-674500000.0,-1.2526428571428572,-0.4817857142857143
2/12 KEOGHS LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1976.0,500.0,2024-04-05,7,False,530000.0,315000.0,-0.4817857142857143,0.0,0.0,0.0,0.11241666666666666,-1.6380714285714286,0.0,-0.6745,-0.4817857142857143
2/477 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,107.0,140.0,1990.0,500.0,2024-10-04,63,False,300000.0,265000.0,-2.0235,0.0,674500000.0,-1.3369553571428572,0.4651724137931035,-0.33725,37771999999.99999,-3.3725,-2.0235
1/424 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,135.0,90.0,2010.0,500.0,2024-10-22,7,False,600000.0,240000.0,-0.4817857142857143,674500000.0,0.0,-55983499999.99999,0.6745,0.0,0.0,0.0,-0.4817857142857143
2/12 OXLEY AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1970.0,500.0,2024-02-15,16,False,430000.0,180000.0,-0.4817857142857143,0.0,0.0,0.0,0.6745,-1.9271428571428573,6070500000.0,-1.6380714285714286,-0.4817857142857143
30A PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,329.0,120.0,1965.0,500.0,2024-09-11,7,False,680000.0,430000.0,-0.4817857142857143,674500000.0,0.0,74869500000.0,2.36075,-2.1680357142857143,0.0,0.7708571428571429,-0.4817857142857143
112 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1955.0,500.0,2024-09-10,7,False,550000.0,335000.0,-0.4817857142857143,0.0,0.0,0.0,0.11241666666666666,-2.6498214285714283,0.0,-0.48178571428571426,-0.4817857142857143
2/129 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,107.0,71.0,2022.0,500.0,2024-12-03,44,False,660000.0,255000.0,-0.4817857142857143,0.0,0.0,-74869500000.0,-0.3934583333333333,0.5781428571428571,24956499999.999996,0.5781428571428572,-0.4817857142857143
9A WINTON STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,845.0,120.0,1960.0,500.0,2023-10-18,7,False,790000.0,720000.0,-2.0235,0.0,0.0,7.551991071428572,-0.4651724137931035,-1.349,0.0,0.29977777777777775,-2.0235
3/28 ALBANY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,100.0,1970.0,499.0,2024-09-17,141,False,590000.0,250000.0,-0.5010571428571429,0.0,0.0,0.0,1.2365833333333334,-1.9271428571428573,90382999999.99998,-0.09635714285714286,-0.5010571428571429
3/26 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1980.0,499.0,2024-11-27,47,False,530000.0,325000.0,-0.5010571428571429,0.0,0.0,0.0,-1.01175,-1.4453571428571428,26980000000.0,-0.6745,-0.5010571428571429
3/27 RADNOR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,173.0,63.0,2023.0,499.0,2024-09-18,50,False,630000.0,290000.0,-0.5010571428571429,0.0,0.0,-30352499999.999996,-0.843125,0.6263214285714286,29003499999.999996,0.2890714285714286,-0.5010571428571429
5/75 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,59.0,2016.0,495.0,2024-11-23,7,False,470000.0,185000.0,-0.5781428571428572,0.0,0.0,0.0,-1.0679583333333333,0.28907142857142853,0.0,-1.2526428571428572,-0.5781428571428572
4/138 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,2016.0,495.0,2024-12-20,51,True,550000.0,200000.0,-0.5781428571428572,0.0,0.0,0.0,-1.01175,0.28907142857142853,29678000000.0,-0.48178571428571426,-0.5781428571428572
4/116 PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,70.0,1965.0,495.0,2024-12-23,17,True,340000.0,180000.0,-0.5781428571428572,0.0,0.0,0.0,-0.44966666666666666,-2.1680357142857143,6745000000.0,-2.5052857142857143,-0.5781428571428572
6 ARCHER STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,495.0,2023-10-27,7,False,435000.0,230000.0,-0.5781428571428572,0.0,0.0,0.0,-1.01175,-1.9271428571428573,0.0,-1.5898928571428572,-0.5781428571428572
5/80 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,58.0,2016.0,495.0,2024-01-15,7,False,445000.0,245000.0,-0.5781428571428572,0.0,0.0,0.0,-1.1241666666666668,0.28907142857142853,0.0,-1.4935357142857142,-0.5781428571428572
C5/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,66.0,2010.0,495.0,2024-12-13,21,True,415000.0,175000.0,-0.5781428571428572,0.0,674500000.0,0.0,-0.6745,0.0,9442999999.999998,-1.7826071428571428,-0.5781428571428572
6/111 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,143.0,75.0,2022.0,495.0,2024-11-22,36,False,590000.0,255000.0,-0.5781428571428572,0.0,0.0,-50587499999.99999,-0.168625,0.5781428571428571,19560500000.0,-0.09635714285714286,-0.5781428571428572
572 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,442.0,94.0,1920.0,495.0,2023-11-12,7,False,580000.0,485000.0,-2.09095,0.0,0.0,2.698,-1.6746206896551725,-2.698,0.0,-1.2740555555555555,-2.09095
4/44 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,495.0,2023-11-03,7,False,490000.0,215000.0,-0.5781428571428572,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,0.0,-1.0599285714285713,-0.5781428571428572
4/162 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,71.0,67.0,2023.0,495.0,2023-07-03,55,False,630000.0,290000.0,-0.5781428571428572,0.0,0.0,-99151500000.0,-0.6182916666666667,0.6263214285714286,32375999999.999996,0.2890714285714286,-0.5781428571428572
4/214 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,120.0,1975.0,495.0,2023-09-24,7,False,690000.0,200000.0,-2.09095,0.0,0.0,0.0,-0.4651724137931035,-0.843125,0.0,-0.44966666666666666,-2.09095
5/550 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,86.0,78.0,2020.0,490.0,2024-07-03,51,False,600000.0,210000.0,-0.6745,0.0,0.0,-89033999999.99998,0.0,0.4817857142857143,29678000000.0,0.0,-0.6745
145 CANON STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,218.0,110.0,1975.0,490.0,2023-08-19,7,False,390000.0,340000.0,-2.1584,0.0,0.0,0.0,-0.930344827586207,-0.843125,0.0,-2.698,-2.1584
158D EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,218.0,140.0,1990.0,490.0,2023-10-25,7,False,610000.0,240000.0,-2.1584,0.0,674500000.0,0.0,0.4651724137931035,-0.33725,0.0,-1.0492222222222223,-2.1584
2/34 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,490.0,2024-12-22,30,True,400000.0,170000.0,-0.6745,0.0,0.0,0.0,-1.01175,-1.9271428571428573,15513500000.0,-1.927142857142857,-0.6745
2/4 UPLAND ROAD ,"HOON HAY, CHRISTCHURCH",8025,2.0,1,1.0,218.0,85.0,1960.0,490.0,2024-08-14,7,False,435000.0,200000.0,-0.6745,0.0,0.0,0.0,0.3934583333333333,-2.4089285714285715,0.0,-1.5898928571428572,-0.6745
3/76 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,82.0,1965.0,490.0,2023-07-25,7,False,510000.0,245000.0,-0.6745,0.0,0.0,0.0,0.22483333333333333,-2.1680357142857143,0.0,-0.8672142857142857,-0.6745
2/82 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,490.0,2024-11-29,7,False,550000.0,240000.0,-0.6745,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,0.0,-0.48178571428571426,-0.6745
2/230 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1970.0,489.0,2023-11-10,17,False,470000.0,240000.0,-0.6937714285714286,0.0,0.0,0.0,0.6745,-1.9271428571428573,6745000000.0,-1.2526428571428572,-0.6937714285714286
1/493 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1965.0,485.0,2024-09-27,7,False,425000.0,260000.0,-0.7708571428571429,0.0,0.0,0.0,-1.01175,-2.1680357142857143,0.0,-1.68625,-0.7708571428571429
1/39 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,78.0,2000.0,485.0,2024-11-29,7,False,450000.0,170000.0,-0.7708571428571429,0.0,0.0,0.0,0.0,-0.4817857142857143,0.0,-1.4453571428571428,-0.7708571428571429
3/58 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1995.0,485.0,2024-07-20,7,False,520000.0,245000.0,-0.7708571428571429,0.0,0.0,0.0,0.11241666666666666,-0.7226785714285714,0.0,-0.7708571428571429,-0.7708571428571429
1/53 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,112.0,1945.0,485.0,2024-02-27,7,False,650000.0,325000.0,-2.22585,0.0,0.0,0.0,-0.8373103448275863,-1.8548749999999998,0.0,-0.7494444444444445,-2.22585
2/108 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1970.0,485.0,2024-02-28,7,False,330000.0,137000.0,-0.7708571428571429,0.0,0.0,0.0,-1.01175,-1.9271428571428573,0.0,-2.601642857142857,-0.7708571428571429
67A SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,5.0,4,4.0,959.0,330.0,1980.0,485.0,2024-03-04,7,False,670000.0,305000.0,-0.18291525423728813,2.698,0.6745,0.6859322033898305,0.9161958333333333,-0.44966666666666666,0.0,-0.7999883720930232,-0.18291525423728813
1/56 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,110.0,1980.0,485.0,2023-11-03,7,False,650000.0,280000.0,-0.7708571428571429,0.0,0.0,0.0,1.7986666666666666,-1.4453571428571428,0.0,0.48178571428571426,-0.7708571428571429
93B WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1960.0,485.0,2024-05-26,7,False,490000.0,370000.0,-0.7708571428571429,0.0,0.0,0.0,0.11241666666666666,-2.4089285714285715,0.0,-1.0599285714285713,-0.7708571428571429
3/129 CANON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,90.0,1975.0,480.0,2024-06-25,7,False,425000.0,210000.0,-0.8672142857142857,0.0,0.0,0.0,0.6745,-1.6862499999999998,0.0,-1.68625,-0.8672142857142857
2/129 CHAMPION STREET ,"EDGEWARE, CHRISTCHURCH",8013,4.0,1,1.0,218.0,73.0,1970.0,480.0,2024-04-21,26,False,370000.0,170000.0,-1.081411475409836,-674500000.0,-674500000.0,-0.8658245192307692,-2.4282,0.0,12815500000.0,-2.23428125,-1.081411475409836
3/129 CHAMPION STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,90.0,1970.0,480.0,2023-10-11,7,False,375000.0,170000.0,-0.8672142857142857,0.0,0.0,0.0,0.6745,-1.9271428571428573,0.0,-2.1680357142857143,-0.8672142857142857
6/225 EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,480.0,2024-05-24,7,False,360000.0,143000.0,-0.8672142857142857,0.0,0.0,0.0,-1.01175,-1.9271428571428573,0.0,-2.3125714285714287,-0.8672142857142857
3/125 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,70.0,1970.0,480.0,2023-08-21,7,False,360000.0,190000.0,-0.8672142857142857,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,0.0,-2.3125714285714287,-0.8672142857142857
137A GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,2.0,426.0,187.0,2010.0,480.0,2023-08-30,7,False,1240000.0,520000.0,-0.8672142857142857,0.0,674500000.0,140295999999.99997,6.126708333333333,0.0,0.0,6.166857142857143,-0.8672142857142857
175 BARRINGTON STREET ,"SOMERFIELD, CHRISTCHURCH",8024,2.0,1,1.0,218.0,66.0,1980.0,480.0,2024-08-05,43,False,470000.0,290000.0,-0.8672142857142857,0.0,0.0,0.0,-0.6745,-1.4453571428571428,24282000000.0,-1.2526428571428572,-0.8672142857142857
8/82 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1985.0,480.0,2024-04-08,12,False,435000.0,245000.0,-0.8672142857142857,0.0,0.0,0.0,-0.44966666666666666,-1.2044642857142858,3372500000.0,-1.5898928571428572,-0.8672142857142857
76C CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,184.0,91.0,2005.0,480.0,2023-11-20,7,False,530000.0,280000.0,-0.8672142857142857,0.0,0.0,-22933000000.0,0.7307083333333333,-0.24089285714285716,0.0,-0.6745,-0.8672142857142857
2/59 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1965.0,480.0,2024-09-26,7,False,385000.0,165000.0,-0.8672142857142857,0.0,0.0,0.0,0.11241666666666666,-2.1680357142857143,0.0,-2.0716785714285715,-0.8672142857142857
3/90 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,73.0,2015.0,480.0,2023-12-01,7,False,600000.0,210000.0,-0.8672142857142857,0.0,0.0,0.0,-0.2810416666666667,0.24089285714285716,0.0,0.0,-0.8672142857142857
2/30 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,5.0,218.0,390.0,1970.0,480.0,2023-08-10,7,False,670000.0,305000.0,-0.8672142857142857,0.0,2698000000.0,0.0,17.537,-1.9271428571428573,0.0,0.6745,-0.8672142857142857
1/67 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1970.0,480.0,2023-08-16,7,False,450000.0,275000.0,-0.8672142857142857,0.0,0.0,0.0,-1.01175,-1.9271428571428573,0.0,-1.4453571428571428,-0.8672142857142857
1/97 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,153.0,66.0,2023.0,480.0,2024-10-03,37,False,640000.0,250000.0,-0.8672142857142857,0.0,0.0,-43842500000.0,-0.6745,0.6263214285714286,20235000000.0,0.38542857142857145,-0.8672142857142857
1/14 WINTON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,100.0,1970.0,480.0,2024-08-20,7,False,500000.0,260000.0,-0.8672142857142857,0.0,0.0,0.0,1.2365833333333334,-1.9271428571428573,0.0,-0.9635714285714285,-0.8672142857142857
4/544 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,475.0,2024-09-13,4,False,390000.0,190000.0,-0.9635714285714286,0.0,0.0,0.0,-1.01175,-1.6862499999999998,-2023499999.9999998,-2.0235,-0.9635714285714286
9/82 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,70.0,1985.0,475.0,2024-07-12,22,False,435000.0,245000.0,-0.9635714285714286,0.0,674500000.0,0.0,-0.44966666666666666,-1.2044642857142858,10117500000.0,-1.5898928571428572,-0.9635714285714286
6/78 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,475.0,2024-08-02,7,False,430000.0,220000.0,-0.9635714285714286,0.0,0.0,0.0,-0.44966666666666666,-2.4089285714285715,0.0,-1.6380714285714286,-0.9635714285714286
2/16 LINDSAY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,475.0,2024-12-12,22,True,475000.0,170000.0,-0.9635714285714286,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,10117500000.0,-1.2044642857142858,-0.9635714285714286
3/94 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,90.0,1945.0,475.0,2024-10-15,7,False,470000.0,420000.0,-2.36075,0.0,0.0,0.0,-1.860689655172414,-1.8548749999999998,0.0,-2.0984444444444446,-2.36075
4/102 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,5.0,7,6.0,218.0,540.0,2000.0,475.0,2024-10-02,50,False,1850000.0,1710000.0,-0.22864406779661017,6.745,2.0235,-2.137822033898305,3.2769458333333334,0.44966666666666666,29003499999.999996,2.9019186046511627,-0.22864406779661017
1/46 STRATHFIELD AVENUE ,"DALLINGTON, CHRISTCHURCH",8061,2.0,1,1.0,218.0,83.0,1975.0,470.0,2024-06-04,7,False,405000.0,210000.0,-1.0599285714285713,0.0,0.0,0.0,0.2810416666666667,-1.6862499999999998,0.0,-1.8789642857142856,-1.0599285714285713
3/32 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,76.0,2017.0,470.0,2024-01-05,7,False,570000.0,170000.0,-1.0599285714285713,0.0,0.0,0.0,-0.11241666666666666,0.33725,0.0,-0.2890714285714286,-1.0599285714285713
3/34 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,470.0,2023-07-05,7,False,405000.0,170000.0,-1.0599285714285713,0.0,0.0,0.0,-1.01175,-1.9271428571428573,0.0,-1.8789642857142856,-1.0599285714285713
191 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,650.0,110.0,1930.0,470.0,2024-02-15,17,False,690000.0,380000.0,-1.0599285714285713,0.0,0.0,291384000000.0,1.7986666666666666,-3.8542857142857145,6745000000.0,0.8672142857142857,-1.0599285714285713
5/34 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,110.0,1990.0,470.0,2024-01-17,7,False,600000.0,295000.0,-2.4282,0.0,0.0,0.0,-0.930344827586207,-0.33725,0.0,-1.1241666666666668,-2.4282
7/38 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,110.0,1990.0,470.0,2023-10-13,7,False,620000.0,340000.0,-2.4282,0.0,0.0,0.0,-0.930344827586207,-0.33725,0.0,-0.9742777777777778,-2.4282
3/100 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,470.0,2024-11-18,17,False,465000.0,265000.0,-1.0599285714285713,0.0,0.0,0.0,-0.44966666666666666,-1.9271428571428573,6745000000.0,-1.3008214285714286,-1.0599285714285713
4/444 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1975.0,470.0,2024-12-16,18,True,455000.0,315000.0,-1.0599285714285713,0.0,0.0,0.0,0.11241666666666666,-1.6862499999999998,7419500000.0,-1.3971785714285714,-1.0599285714285713
3/10 PITT PLACE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,64.0,1960.0,470.0,2024-11-29,22,False,500000.0,350000.0,-1.0599285714285713,0.0,0.0,0.0,-0.7869166666666666,-2.4089285714285715,10117500000.0,-0.9635714285714285,-1.0599285714285713
5/49 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,75.0,1960.0,470.0,2024-08-15,43,False,500000.0,265000.0,-1.0599285714285713,0.0,0.0,0.0,-0.168625,-2.4089285714285715,24282000000.0,-0.9635714285714285,-1.0599285714285713
1/205 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,470.0,2024-06-28,10,False,540000.0,280000.0,-1.0599285714285713,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,2023499999.9999998,-0.5781428571428572,-1.0599285714285713
35 WINTON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,110.0,1990.0,470.0,2024-12-05,29,True,630000.0,260000.0,-1.0599285714285713,0.0,0.0,0.0,1.7986666666666666,-0.9635714285714286,14839000000.0,0.2890714285714286,-1.0599285714285713
1/182 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,3.0,690.0,300.0,1970.0,465.0,2023-11-30,7,False,670000.0,305000.0,-1.1562857142857144,0.0,1349000000.0,318363999999.99994,12.478250000000001,-1.9271428571428573,0.0,0.6745,-1.1562857142857144
2/234A SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1990.0,465.0,2024-02-22,7,False,550000.0,230000.0,-1.1562857142857144,0.0,0.0,0.0,0.6745,-0.9635714285714286,0.0,-0.48178571428571426,-1.1562857142857144
111B CANON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,270.0,92.0,2000.0,460.0,2024-05-23,7,False,530000.0,305000.0,-1.2526428571428572,0.0,0.0,35073999999.99999,0.7869166666666666,-0.4817857142857143,0.0,-0.6745,-1.2526428571428572
3/75 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,56.0,2016.0,460.0,2024-01-17,7,False,450000.0,185000.0,-1.2526428571428572,0.0,0.0,0.0,-1.2365833333333334,0.28907142857142853,0.0,-1.4453571428571428,-1.2526428571428572
121A FRANCIS AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,4.0,2,2.0,885.0,142.0,1970.0,460.0,2023-10-13,7,False,850000.0,410000.0,-1.1698704918032787,0.0,0.0,1.2971153846153847,-0.56658,0.0,0.0,-0.21078125,-1.1698704918032787
D2/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,2.0,218.0,57.0,2010.0,460.0,2024-10-14,7,False,415000.0,175000.0,0.8993333333333333,0.0,674500000.0,0.0,0.2698,1.5738333333333332,0.0,0.0,0.8993333333333333
D3/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,2.0,218.0,57.0,2010.0,460.0,2023-10-28,7,False,415000.0,175000.0,0.8993333333333333,0.0,674500000.0,0.0,0.2698,1.5738333333333332,0.0,0.0,0.8993333333333333
B5/101 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,63.0,2000.0,460.0,2023-07-27,22,False,440000.0,175000.0,-1.2526428571428572,0.0,674500000.0,0.0,-0.843125,-0.4817857142857143,10117500000.0,-1.5417142857142858,-1.2526428571428572
2/171 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,75.0,2021.0,460.0,2024-07-04,7,False,600000.0,190000.0,-1.2526428571428572,0.0,0.0,0.0,-0.168625,0.5299642857142858,0.0,0.0,-1.2526428571428572
2/37 PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1965.0,460.0,2024-07-30,7,False,470000.0,325000.0,-1.2526428571428572,0.0,0.0,0.0,-0.44966666666666666,-2.1680357142857143,0.0,-1.2526428571428572,-1.2526428571428572
1/26 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,460.0,2023-12-05,7,False,510000.0,365000.0,-1.2526428571428572,0.0,0.0,0.0,0.11241666666666666,-1.9271428571428573,0.0,-0.8672142857142857,-1.2526428571428572
5/240 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,1.0,1,1.0,218.0,80.0,1960.0,459.0,2023-12-06,7,False,400000.0,215000.0,0.8768499999999999,0.0,0.0,0.0,3.3725,-0.6745,0.0,-0.168625,0.8768499999999999
1/9 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1970.0,450.0,2023-12-05,41,False,460000.0,160000.0,-1.4453571428571428,0.0,0.0,0.0,-1.01175,-1.9271428571428573,22933000000.0,-1.349,-1.4453571428571428
1/491 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,80.0,1975.0,450.0,2023-11-10,7,False,455000.0,250000.0,-1.4453571428571428,0.0,0.0,0.0,0.11241666666666666,-1.6862499999999998,0.0,-1.3971785714285714,-1.4453571428571428
2/544 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,450.0,2023-08-09,5,False,390000.0,190000.0,-1.4453571428571428,0.0,0.0,0.0,-1.01175,-1.6862499999999998,-1349000000.0,-2.0235,-1.4453571428571428
8/544 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,450.0,2023-08-09,5,False,390000.0,190000.0,-1.4453571428571428,0.0,0.0,0.0,-1.01175,-1.6862499999999998,-1349000000.0,-2.0235,-1.4453571428571428
